"","from_name","message","created_time","type","link","story","likes_count","comments_count","shares_count"
"32","報導者 The Reporter","【報導者徵人】我們要找「後端／全端工程師」
>>http://bit.ly/2iLB82d

嗨！工程師，你對改變社會抱有期待，但卻不知從何著手嗎？你想改變媒體生態，卻不知如何發揮所長嗎？

在報導者，你不單單只是碼農，你可以提出關注的議題／題目，與記者、編輯、網頁設計師討論，結合自己所學，讓技術不再只是產製的後端。

若你也想做些不一樣的事情，報導者歡迎你一起來跨界創造。

★工作內容

我們希望能夠找尋後端／全端工程師，其工作內容是建立穩定的 RESTful webservices，提供資料給前端網站、即將建立的會員系統和 app。非常歡迎喜愛開源程式碼精神的工程師，我們所做的專題和系統的source code 都公布在 github（https://github.com/twreporter） 上。

在這裡，我們樂見工程師學習最新的技術，所以技術的發展和選擇上不會有所限制，是個非常適合玩技術的地方。若你有興趣建立穩定、具備擴充性、scalable 的 webservices，希望你能來這裡和我們討論切磋。

★需求條件

<Must Have>

1.  Understanding of OOP, data structures and algorithms.
2.  1–2 years minimum experience developing web applications.
3.  Experience with NodeJS or Golang to build up RESTful webservices.
4.  Experience with MySQL, Mongodb or other SQL/NoSQL Databases.

<Nice to have>

1.  Fundamentals of Frontend skills like CSS3, HTML5 and ReactJS.
2.  Experience with Kubernetes.
3.  Experience with DevOPs like Jenkins or other services to do CI/CD.
4.  Experience with cloud services like AWS, GCP(Google Cloud Platform).
5.  Have knowledge related to microservices.

★完整徵才訊息，請進 >> http://bit.ly/2iLB82d
★如果你是我們在找的人，請將「履歷」寄到：developer@twreporter.org。期待與你一同工作！

＃工程師大大快來一起玩  ＃報導者 ＃徵才","2017-10-30T09:33:00+0000","photo","https://www.facebook.com/twreporter/photos/a.1646706185577247.1073741828.1646675415580324/1980188495562346/?type=3",NA,474,8,28
"33","報導者 The Reporter","【＃搖滾芭比 專題】唱完歌後，＃焦安溥 有些話想對你說

我想跟所有的年輕人說：你們會比我們更好。我希望你們能變成自己身份裡的每一種例外：一個例外的上班族、一個例外的藝術家<U+22EF><U+22EF>

我們要重新檢視我們對這個世界的心願，如果是來自道德與善意，這裡面要有慈悲心；＃沒有慈悲的道德其實也是一種暴力。

TIQFF 台灣國際酷兒影展 #HedwigAndTheAngryInch ＃安溥AnpuSkin ＃WickedLittleTown ＃報導者 #張懸","2017-10-30T03:10:01+0000","link","https://www.twreporter.org/a/chiao-an-pu-wicked-little-town",NA,923,8,174
"34","報導者 The Reporter","【讀者投書】鬼打牆的193縣道環差審查又來了！就在明天

縣府想的，真的和你不一樣。這次計劃書倒是有「革命性」改變：拓寬目的和蘇花改分手了，還在193縣道與台9線之間「拓」出新路<U+22EF><U+22EF>但，到底為了什麼要拓寬這條路？拓寬到底對誰有益？

#花蓮 #花蓮王 #193縣道 #環境 #報導者 花蓮好好玩 花蓮旅人誌","2017-10-29T03:30:00+0000","link","https://www.twreporter.org/a/opinion-hualien-193-eia-nine",NA,357,7,80
"35","報導者 The Reporter","<U+FFFC><ed><U+00A0><U+00BC><ed><U+00BF><U+00B3><U+FE0F><U+200D><ed><U+00A0><U+00BC><ed><U+00BC><U+0088> <U+FFFC>第15屆台灣同志大遊行10月28日下午在凱道登場<U+FFFC> <ed><U+00A0><U+00BC><ed><U+00BF><U+00B3><U+FE0F><U+200D><ed><U+00A0><U+00BC><ed><U+00BC><U+0088>

今年遊行主題為「＃澀澀性平打開開，＃多元教慾跟上來」，呼籲社會應正視性平教育，瞭解生命基本需求的各種欲望，＃看見多元、＃尊重差異，減少因性別產生的 ＃歧視、＃霸凌及傷害。

本次遊行分為北、南、西三條路線，主辦單位台灣同志遊行聯盟估計，總共有12萬3千人上街遊行，創下歷史新高。

活動現場彩虹旗飄揚，並有20國的同志團體共同力挺，是亞洲最受矚目的同志遊行。

<ed><U+00A0><U+00BC><ed><U+00BC><U+0088>回味成為亞洲第一的那天....祁家威說：「我被這個釋憲文當場變成一隻鳥，這個心情是雀躍萬分！」
http://bit.ly/2rUqNAh
<ed><U+00A0><U+00BC><ed><U+00BC><U+0088>祁家威一人的慢跑長成25萬人隊伍>>http://bit.ly/2o7Iavy
<ed><U+00A0><U+00BC><ed><U+00BC><U+0088>當同志成為父母親>>http://bit.ly/2gLgfzZ

#婚姻平權 ＃民法違憲 台灣同志遊行聯盟 Taiwan LGBT Pride 社團法人台灣伴侶權益推動聯盟 台灣同志家庭權益促進會 台灣同志家庭權益促進會  蔡英文 Tsai Ing-wen #2017台灣同志遊行  #twlgbtpride2017 ＃報導者","2017-10-28T14:30:02+0000","link","https://www.twreporter.org/a/2017pride",NA,2246,8,60
"36","報導者 The Reporter","【鄭性澤專訪】對自由的感受 今天比昨天多一點

「再審宣判是一個階段的結束，結束卻不代表終結，變成是一種『反過來』的意義——人是群聚的動物，不可能自己獨居，要跟別人互動。我過去受到很多人的幫助，今天之前我被關懷，今天之後，我有能力去關懷。」

★那天，鄭性澤終於自由了>>http://bit.ly/2zOLr8N
★鄭性澤清白之路有多長？>>http://bit.ly/2uBezRE

 #十三姨KTV殺人事件 鄭性澤 蘇紋雯 邱顯智 冤獄平反協會 魚麗人文主題書店‧魚麗共同廚房 財團法人犯罪被害人保護協會 民間司法改革基金會 ＃報導者","2017-10-28T12:30:00+0000","link","https://www.twreporter.org/a/cheng-hsing-tse-finally-free-interview",NA,649,1,83
"37","報導者 The Reporter","＃最新  金門首次博弈公投結果：不同意開放觀光博弈

金門首次博弈公投今（10/28）日上午登場，投票結果出爐：「不同意」2萬4,368票，大勝「同意」2,705票，另有589票為無效票，總投票率為24%。

經統計，不同意票與同意票比例為9:1，確定此次金門博弈公投未通過，正方若要捲土重來依法得再等3年。

金門博弈公投由金門縣議員蔡春生在今年4月3日提出，主文為「為振興金門經濟，開創金門的前途，您是否贊成設立國際渡假區並於其中開放5％觀光博弈？」

（文／江和，照片取自金門反賭場連線臉書）

<U+272D>想知道更多金門博弈公投雙方攻防過程？>>http://bit.ly/2zWqWHZ

#回家投票 ＃這一天我們用愛將金門島團團圍住 反賭博合法化聯盟 金門生活日常 金門吃喝玩樂讚 馬祖反賭聯盟 金門反賭場連線 陳福海 躍動金門-楊鎮浯 #報導者","2017-10-28T11:01:06+0000","photo","https://www.facebook.com/twreporter/photos/a.1646706185577247.1073741828.1646675415580324/1979292968985232/?type=3",NA,1406,22,74
"38","報導者 The Reporter","【閱讀現場 X 小小書房】別了，有河book 

好，我不哭。將風景印在心底深處。然後道別。
希望有一日，我們會在哪裏再見。或因為書，或因為貓。

＃逛書店是一種向上運動 ＃道別是為了再見 ＃河貓 有河Book ＃獨立書店 #友善書業供給合作社 ＃報導者","2017-10-28T04:00:00+0000","link","https://www.twreporter.org/a/bookreview-goodbye-for-hello-youhebook",NA,577,3,111
"39","報導者 The Reporter","【＃當下】「甜梅號」創團成員昆蟲白：來自地下的味道

我曾經很靠近那樣的生活，2007到2012年的那5年，我過著活在音樂裡的日子。不過，人生每個階段都有該做的事，我雖不能一直過著心目中嚮往的理想生活，我也不會一輩子都在5點半到9點顧小孩。

昆蟲白 insecteens 甜梅號 Sugar Plum Ferry ＃刺青 ＃獨立音樂 ＃報導者","2017-10-27T12:30:01+0000","link","https://www.twreporter.org/a/cultural-events-2-insecteens",NA,346,2,22
"40","報導者 The Reporter","【讀者投書】金門反賭方的心聲：我們如何能贏？

金門第一次 ＃博弈公投 將於明日登場。反賭方用力迎戰，不管是傳統道德的勸說約束、鄉眾親情的喊話呼喚、在地經濟的多元發展、抑或是人生價值觀的重新定位...他們誓言重拾金門人的榮耀。

#回家投票 反賭博合法化聯盟 金門生活日常 金門吃喝玩樂讚 馬祖反賭聯盟 金門反賭場連線 陳福海 躍動金門-楊鎮浯 #報導者","2017-10-27T11:30:02+0000","link","https://www.twreporter.org/a/opinion-kinmen-district-of-gambling-referendum",NA,269,5,19
"41","報導者 The Reporter","【＃TGIF 這些報導入圍了，再回味一次吧】

第16屆 ＃卓越新聞獎 在今天中午公佈入圍名單，《報導者》有5件作品入圍，入圍件數排第二位。週五夜晚，一起來複習這些精彩報導↓↓↓

【深度報導獎】
<U+2713>「 ＃好死好難 ？」系列報導 http://bit.ly/2pZWtH1
所有人都希望能安心上路，但你為未來的自己做好準備了嗎？

<U+2713>「誰讓台灣公僕變庸才？」系列報導 http://bit.ly/2i7ZeQB
荒謬的制度與文化，讓全國最大公司公部門裡的人才變庸才...

【國際新聞報導獎】
<U+2713>「他們逃到德國後 」系列報導 http://bit.ly/2qHgLCv
 身處異邦的 #歐洲難民 努力創業，重新拿回生命的主導權

【新聞評論獎】
<U+2713>「#卞中佩 專欄：從 #川普 現象看時代的轉變 」http://bit.ly/2y7RnNT
第一手在地觀察，帶你看川普崛起與美國政治社會生態的質變

【調查報導獎】
<U+2713>「造假．剝削 #血淚漁場」調查報導 http://bit.ly/2h0YAqv
台灣遠洋漁業在世界稱霸，但這是用什麼換來的？ 

本屆卓新獎平面及網路(文字)類248件參賽作品中，聯合報系入選7件，報導者5件，天下雜誌4件，端傳媒、上下游新聞市集各2件，商業周刊、今周刊、遠見雜誌、風傳媒及上報各1件。另外獨立記者 #劉致昕 入選國際新聞獎，自由撰稿人卞中佩及周孟謙則入選新聞評論獎。

<U+27A4>卓新獎入圍名單→ http://bit.ly/2zbHKhc

#報導者 #公務員","2017-10-27T09:30:44+0000","link","http://bit.ly/2pZWtH1",NA,508,2,71
"42","報導者 The Reporter","【癌症不開刀也能活？　研究：#另類療法 死亡率更高】

的確曾有國際研究發現，少部分 #直腸癌 第三期患者在接受放療和化療後，腫瘤就會消失，不開刀也能長期存活，「這不是靠喝電解水、天仙液活下來的。」

但不管是美國耶魯大學最新研究或台灣癌症統計資料都指出，癌症病患選擇另類療法的死亡率比 #正規治療 還高2~3倍。

什麼是另類療法？有什麼可能風險？國外又如何規範這樣的「醫療」行為？

#沒副作用可能也完全沒用 #癌症 #許達夫 #報導者 #醫生 衛生福利部","2017-10-27T03:02:01+0000","link","https://www.twreporter.org/a/complementary-alternative-medicine-regulation",NA,287,0,66
"43","報導者 The Reporter","【遲來15年的正義後  一切終於結束了嗎？】

鄭性澤終於自由了。但隨著案情昭雪，受害者家屬仍是不可被遺忘的存在。槍戰死亡員警蘇憲丕，他兒子當年僅小學三年級，今年已25歲。

他問，「當國家給予冤案被害人道歉賠償，那誰給予我們道歉？僅簡單告訴我們真正真相而已？沒有任何條文保障被害家屬的權益？」

<想瞭解更多鄭性澤案，請見專題>
★15年，鄭性澤清白之路有多長？>>http://bit.ly/2uBezRE

<同場加映，重大刑案被害人家屬心聲>
★他判兇手100個死刑我也不要>>http://bit.ly/2zFS25B
★什麼是被害人真正需要的？>>http://bit.ly/2zFS25B

 #十三姨KTV殺人事件 ＃鄭性澤 ＃被害人家屬權益  冤獄平反協會 民間司法改革基金會  邱顯智 時代力量 New Power Party 魚麗人文主題書店‧魚麗共同廚房 ＃報導者","2017-10-26T09:56:15+0000","link","https://www.twreporter.org/a/cheng-hsing-tse-free-at-last",NA,800,2,67
"44","報導者 The Reporter","【當創作者遇見來自東德的搖滾芭比】

《＃搖滾芭比》在本屆酷兒影展重返大螢幕。故事主角東德變性人Hedwig，領著觀眾透過一首又一首搖滾樂，思考「人是否能尋回失落的另一半」，唱出分裂的一生。

《報導者》邀請了 6 位創作者，畫下最觸動他們的 #Hedwig，以此專題向所有這個時代遭受各種分裂與惡意，卻依然保有柔軟且強大意志的每一個人、每一顆心致意。

------------
（本活動已截止，謝謝大家參與 <3） ==贈票資訊==
<U+272D>電影：搖滾芭比 / #HedwigAndTheAngryInch
<U+272D>場次：就在今晚 2017/10/26（四）22:30  
<U+272D>地點：台北新光影城（台北市西寧南路36號4樓）

（本活動已截止，謝謝大家參與 <3） ==贈票活動辦法==
<U+27A4>參加方式：
1. 公開分享此篇文章 
2. 在此篇推文留言： #我要看酷兒影展搖滾芭比

<U+27A4>截止時間：今天（2017/10/26）下午3：30
<U+27A4>通知得獎：截止後將立即抽選5位得獎者，並以私訊通知
<U+27A4>取票方式：
1. 請提前於開演前30分鐘(也就是22:00)，到「新光影城酷兒影展服務台」與酷兒影展工作人員確認姓名並取票。
2. 票券僅保留到開演後20分鐘(22:50)，逾時將無法入場。

***參加活動代表您已了解主辦單位規定，敬請詳閱***

搖滾芭比 TIQFF 台灣國際酷兒影展  新光影城粉絲團  ＃報導者","2017-10-26T06:27:48+0000","link","http://lnk.pics/1ADVM",NA,200,26,34
"45","報導者 The Reporter","＃快訊  【含冤15年，鄭性澤終獲清白！】

10月26日上午11點，台中高分院宣判「台中十三姨KTV殺警案」被告鄭性澤再審無罪。旁聽席上有人激動擁抱，欣喜他洗刷冤屈，他離開法庭之後說，「今天以前，我是一個沒有明天的人。從今天起，我要重新開始我的人生。」而一路走來，鄭性澤已耗費15年的歲月。

先前《報導者》記者曾問鄭性澤，被冤枉了這麼久，難道不會怨憤嗎？

他回答：「過去都是痛苦跟抱怨，你一直把它背在身上，那是重擔。我不想去回憶。時間久了就會開始放下，如果還放不下，那是因為時間還不夠久。」

2002年，34歲的鄭性澤被認定為「台中十三姨KTV殺警案案」真兇，2006年遭判死刑定讞。

由於案件疑點重重，冤獄平反協會於2011年投入救援，監察院也於2014年提出調查報告，認為此案包含刑求、案發現場遭破壞、未依標準程序進行槍械鑑識等瑕疵。

2016年3月18日，台中高分檢檢察官破天荒地為鄭性澤聲請再審；5月3日，台中高分院裁定開啟再審，並暫時釋放鄭性澤回家。這是他失去自由的第5,231天。

隨後歷經11次開庭，鄭性澤終於在2017年10月26日獲判無罪。

檢察官若不服判決結果，依法可於收到判決書10日內提起上訴。但這次再審正是因為檢察官質疑原審的有罪判決才聲請而來，意即檢察官對於這樣的結果，上訴機率極低，全案可望就此底定。

至此，鄭性澤案正式成為近5年來，繼蘇建和案、陳龍綺案、徐自強案之後，再一件獲得平反的著名冤案。

（文／王立柔，攝影／林佑恩）

★鄭性澤清白之路有多長？>>http://bit.ly/2uBezRE

 #十三姨KTV殺人事件 鄭性澤 蘇紋雯 邱顯智 冤獄平反協會 魚麗人文主題書店‧魚麗共同廚房 民間司法改革基金會 ＃報導者","2017-10-26T03:13:53+0000","photo","https://www.facebook.com/twreporter/photos/a.1646706185577247.1073741828.1646675415580324/1978294159085113/?type=3","報導者 The Reporter added 5 new photos.",4809,35,1326
"46","報導者 The Reporter","「耶穌說：信我者 必得永生。
我說：信我者 希望無窮。」

#許達夫 醫生今年5月在臉書招攬業務、推廣另類療法，引發醫界自律爭議，當時衛福部嚴正譴責，表示將重罰。
但《#報導者》追蹤發現，此案最終結果卻是「不予懲戒」，跌破歷來醫懲制度專家的眼鏡…，這樣的結果合理嗎？為什麼？

衛生福利部 醫師公會全聯會 台中市醫師公會 #台中  #醫師倫理  #有關係就沒關係 #沒關係就有關係 #癌症","2017-10-25T12:15:00+0000","link","https://www.twreporter.org/a/shu-da-fu-medical-self-discipline",NA,385,9,86
"47","報導者 The Reporter","【金門博弈公投，誰勝券在握？】
台灣 #離島觀光，非博弈不可嗎？繼馬祖、澎湖之後，金門將在28日迎來第一次 #博弈公投。

反賭方用「總統大選」規格迎戰，盼喚起鄉親注意，但支持方在連署成功後，卻低調再低調，凍化選情。為什麼？

#回家投票 反賭博合法化聯盟 金門生活日常 金門吃喝玩樂讚 馬祖反賭聯盟  陳福海 躍動金門-楊鎮浯 #報導者","2017-10-25T03:39:12+0000","link","https://www.twreporter.org/a/kinmen-district-of-gambling",NA,154,7,25
"48","報導者 The Reporter","【讀者投書】#社會隱形歧視，第一次參加專業工作坊哭出來...

「曾經有人跟我暗示說，我是一個「中國女子」（Chinese Woman），所以我才拿到我的工作的。
首先，我不是一個 「中國」女子（“Chinese” woman）。」

#性別歧視 #學術 #哲學 #男女有關係 #機會不平等 #報導者","2017-10-24T09:36:00+0000","link","https://www.twreporter.org/a/opinion-sex-bias-academic-job",NA,743,5,131
"49","報導者 The Reporter","【李熠專欄】從 #江澤民、#胡錦濤 到 #習近平，總書記們對台政策有何不同？

本文整理了他們分別在中共十五大到 #十九大 的開幕報告，分析以下5點：
<U+2714><U+FE0F>如何宣示 #反獨？
<U+2714><U+FE0F>如何 #統戰 獨派？
<U+2714><U+FE0F>要不要使用武力？
<U+2714><U+FE0F>對兩岸終局關係的路線圖是什麼？
<U+2714><U+FE0F>統一時間表

#兩岸 #一國兩制 #報導者","2017-10-23T09:05:00+0000","link","https://www.twreporter.org/a/opinion-china-national-congress",NA,204,3,22
"50","報導者 The Reporter","【#總編輯與你聊新聞：醫療愈貴愈好嗎？】

今天下午2:00~3:00，#報導者 總編輯何榮幸、副總編楊惠君將在「 夏韻芬的理財生活通」。
從長庚子宮鏡濫用問題談「健保以外的<U+200B>自費黑洞」<U+25B6> http://bit.ly/2yVMvLN

#醫療 #自費 #子宮鏡 #水中毒 #子宮肌瘤 #達文西手臂

【一起來收聽】
FM 103.3 台北、基隆、桃園、高雄、屏東、玉里、澎湖
FM 102.9 新竹、苗栗
FM 102.1 台中、南投、台東、花蓮、宜蘭
FM 103.1 嘉義、雲林、台南
FM 107.3 埔里
FM 96.3 金門","2017-10-23T03:19:00+0000","photo","https://www.facebook.com/twreporter/photos/a.1646706185577247.1073741828.1646675415580324/1975662832681579/?type=3",NA,100,0,1
