"","from_name","message","created_time","type","link","story","likes_count","comments_count","shares_count"
"35","Initium Media 端傳媒","【一週圖片精選：特朗普(川普)訪問亞州，留下甚麼影像？】更多精彩圖片：http://bit.ly/2zsQ5gn

這一秒，一匙魚糧在空中化成星點；下一秒，故宮裏的京劇表演讓特朗普驚嘆連連，而總統夫人梅拉尼婭對漢字書法更有興趣，在學生的圍繞下寫下「平」字。

============================
▍用你選擇的媒體，決定你看見的世界 ▍
加入會員 <U+27A4> http://bit.ly/2lG8JeA
#端傳媒 #特朗普的表情有驚喜 #保持平和","2017-11-11T10:00:00+0000","photo","https://www.facebook.com/theinitium/photos/a.497892530387304.1073741828.466505160192708/909810625862157/?type=3","Initium Media 端傳媒 added 3 new photos.",90,1,2
"36","Initium Media 端傳媒","【#雙十一】3分鐘破100億的購物狂歡節

今年阿里巴巴「雙11購物狂歡節」，#天貓 交易額11秒破10億，3分01秒破100億。2016年整天交易額高達瘋狂的1207億，今年，中午12點，已經迫近這個數字。

「已經不是錢了，」重溫我們去年的報導，窺探難以置信的屏幕數字背後，一間超過1600人的堅果廠的電商物流算盤如何打響<U+22EF><U+22EF>

============================
▍用你選擇的媒體，決定你看見的世界 ▍
加入會員 <U+27A4> http://bit.ly/2lG8JeA
#端傳媒","2017-11-11T04:54:24+0000","link","http://bit.ly/2fAFVxh",NA,175,17,39
"37","Initium Media 端傳媒","#影評【記憶與懷疑在《銀翼殺手》裏有著怎樣的作用？】

《銀翼殺手2049》自十月上映以來引發很多討論，顯示評論者對這部電影有超乎一般的期待。

本篇，筆者嘗試借助《#銀翼殺手》系列與《#異形》等複製人，討論記憶本身是否可靠？《銀翼殺手》中涵蓋的議題是如此難以概括和簡述，我們甚至可以看到「科學怪人」的影子。

============================
▍用你選擇的媒體，決定你看見的世界 ▍
加入會員 <U+27A4> http://bit.ly/2lG8JeA
#端傳媒","2017-11-11T04:09:41+0000","link","http://bit.ly/2zOqLlw",NA,270,1,60
"38","Initium Media 端傳媒","【#生死觀：世上真有無條件的愛】

兒童病房裏的10號仔、在永遠的陌生世界裏的睡美人、願意付出無限的愛和器官的哥哥，醫院裏不同人有不同缺口，他們有的得到愛，有的得不到，有的得到而不自知。

即使愛填不滿人世間的缺口，仍有人堅持傾注。

============================
▍用你選擇的媒體，決定你看見的世界 ▍
加入會員 <U+27A4> http://bit.ly/2lG8JeA
#端傳媒","2017-11-11T03:39:51+0000","link","http://bit.ly/2zzYQm8",NA,71,1,20
"39","Initium Media 端傳媒","【#綠色和平 來函】瘋狂購物很爽，但我們並不需要買這麼多

今年「#雙十一」銷售額3分鐘已破百億，你能否逃過促銷的誘惑？或是已經下單付運了？

在「全球狂歡購物」的一天，我們有必要反思現代消費模式。前線銷售人員如何看消費這回事？人來人往的百貨公司，又有多少人是真的為了貨物而來？聽聽這位百貨櫃姐的自白吧。

============================
▍用你選擇的媒體，決定你看見的世界 ▍
加入會員 <U+27A4> http://bit.ly/2lG8JeA
#端傳媒 Greenpeace 綠色和平 (台灣網站) Greenpeace 綠色和平 - 香港網站","2017-11-11T03:09:06+0000","link","http://bit.ly/2AvRhfw",NA,460,15,71
"40","Initium Media 端傳媒","【#鏡頭裡總有豐收】18個特朗普訪亞的瞬間

特朗普訪問亞洲，他前前後後到了哪些地方，看了些甚麼？各地人民對此事的反應又有何不同？讓鏡頭帶你追隨特朗普上週到達的地方，看看特朗普看到了甚麼，又看不到甚麼。

============================
▍用你選擇的媒體，決定你看見的世界 ▍
加入會員 <U+27A4> http://bit.ly/2lG8JeA
#端傳媒","2017-11-11T02:30:00+0000","link","http://bit.ly/2zsQ5gn",NA,19,0,0
"41","Initium Media 端傳媒","#晚安小端
【請打開影片聲音，有驚喜！】

稻田上都種起了咖啡屋 網路上盡是些無聊的屁話
不如讓我為你跳支舞吧
—— 陳昇《美好的哲學課》","2017-11-10T15:30:01+0000","video","https://www.facebook.com/theinitium/videos/909360839240469/",NA,145,17,9
"42","Initium Media 端傳媒","【在緬甸，一位白皮膚殖民者與他的黃皮膚情婦】

在歐威爾的半自傳小說《緬甸歲月》中，關於身為白人殖民者的內疚、自我厭惡等愛恨交織的複雜情緒，最能體現在故事主角與其緬甸情婦的互動。我們特別摘錄了書中的小一段文字，在短短的篇幅中，精采刻畫主角欲拒還迎的矛盾心態。

想知道更多歐威爾的緬甸故事？歡迎參加本週末的免費講座！
http://bit.ly/2z3tuUW
---------------------------------
【「殖民者」歐威爾的緬甸時光】http://bit.ly/2xqyAJ1
【獨立記者阿潑私藏的緬甸歲月】http://bit.ly/2h6Dd8d
【深入山林，認識緬甸少數族群】http://bit.ly/2iUNLrw

============================
▍限時特惠，一天1港幣暢讀端 ▍
加入會員 <U+27A4> http://bit.ly/2lG8JeA

#端傳媒 #端旅行 #深度遊","2017-11-10T14:00:00+0000","link","http://bit.ly/2m8Hj1o",NA,25,0,3
"43","Initium Media 端傳媒","【一隻貓咪，拯救一個人， 療癒一座城】http://bit.ly/2m3P88F

//換一個角度思考，拍貓片有比伊斯坦堡更上乘的背景嗎？這可是沒有了貓就失落部分靈魂的獨特城市啊。如另一個受訪者所言：

當貓咪在你腳邊喵喵叫，抬頭看你時，那是生命在對你微笑。你若遇上這些時刻，真的很幸運，因為這提醒了我們，自己還活著。

這話有幾分動人，但說實在，聽來並不陌生，或許是至此提過的每部有貓的電影，都有意無意在透露的訊息。這不正是為何貓片總是不死不敗嗎？//

============================
▍限時特惠，一天1港幣暢讀端 ▍
加入會員 <U+27A4> http://bit.ly/2lG8JeA

#端傳媒","2017-11-10T13:00:00+0000","photo","https://www.facebook.com/theinitium/photos/a.497892530387304.1073741828.466505160192708/909336475909572/?type=3","Initium Media 端傳媒 added 4 new photos.",146,5,2
"44","Initium Media 端傳媒","【＃關於伊朗，這些事你不能不知道＃ 現在直播中！】

我們邀請到GLO Travel 的創辦人陳成軍先生，為大家分享從古國文明到現代伊朗話題，從伊斯蘭教、文化遺產、女權到核武議題，帶你穿越千年，感受古老與現代的衝擊，瞭解一個當代真實的伊朗！
－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－
伊朗深度遊報名：https://init.shop/products/initiumtravel-iran

【走進當代伊朗：深入理解一個神權共和國家的衝突與複雜】：http://bit.ly/2lgg6cz
【重回歷史現場：波斯、薩伐維帝國與當代什葉伊朗】：http://bit.ly/2yM1PK0

============================
▍限時特惠，一天1港幣暢讀端 ▍
加入會員 <U+27A4> http://bit.ly/2lG8JeA

#端傳媒","2017-11-10T11:43:30+0000","video","https://www.facebook.com/initiumtravel/videos/764176243774619/","Initium Media 端傳媒 shared Initium Travel 端旅行's live video.",31,1,0
"45","Initium Media 端傳媒","▇ ▇#圓桌話題：雙十一的買買買，能讓你不孤獨嗎？▇ ▇http://bit.ly/2zMwDM4

自2009年淘寶網將雙十一從變成了「狂歡購物節」後，這一天幾乎漸漸變成了兩岸三地電商們集體打折銷售的日子。

你在購物節中有大量購買商品嗎？買回來的東西真的有用嗎？

購物節或促銷打折時購買商品，是得到優惠賺到了，還是實則多付出了很多筆消費？

商家購物節的設置，戳中了人們怎樣的心理？

============================
▍限時特惠，一天1港幣暢讀端 ▍
加入會員 <U+27A4> http://bit.ly/2lG8JeA

#端傳媒","2017-11-10T11:30:00+0000","link","http://bit.ly/2zMwDM4",NA,53,0,4
"46","Initium Media 端傳媒","【晚報：AT&T總裁澄清，司法部未曾要求日後出售CNN作交易獲批條件】http://bit.ly/2zqK5Vg

工作了一天，看看今天不能錯過的新聞：

1. 擬收購時代華納的美國通訊巨擘 AT&T，其行政總裁 Randall Stephenson 澄清，並未收過司法部要求日後出售時代華納旗下、包括美國有線新聞網絡（CNN）的特納廣播公司，以換取批准交易。

2. 羅馬天主教教宗方濟各（Pope Francis）發表聲明，下令自明年起在梵蒂岡境內全面禁售香煙，理由是無法向吸煙這種被指會傷害身體的行為妥協。

3. 全國人大常委此前將《國歌法》納入《基本法》附件三，惟昨晚（9日）香港足球代表隊於主場友賽巴林期間，再有球迷對賽前奏播的中國國歌報以噓聲。

4. 香港退休警司朱經緯涉嫌於2014年「雨傘運動」期間在旺角以警棍毆打途人鄭仲恆，被控襲擊致造成身體傷害罪，今天由控方盤問朱經緯。案件將於下週一（13日）作控辯雙方結案陳詞。

5. 美國總統特朗普、中國國家主席習近平分別抵達越南峴港，出席 APEC 領導人非正式會議。

#端傳媒 #晚報

=======================
▍用你選擇的媒體，決定你看見的世界 ▍
加入會員 <U+27A4> http://bit.ly/2lG8JeA","2017-11-10T10:31:30+0000","link","http://bit.ly/2zqK5Vg",NA,10,0,0
"47","Initium Media 端傳媒","【中國的港澳研究科學化程度不足，研究後繼乏力……】http://bit.ly/2mdJaSS

經過統計中國兩本權威的港澳問題專門性研究期刊《港澳研究》與《當代港澳研究》，當中發現，期刊中使用定量研究方法的文章不足三分之一；而在中央政府部門的決策上，應該擁有更大話語權的中國內地學者，使用定量方法的比例亦遠低於非中國內地學者。

毫無疑問，定性的港澳研究有助處理港澳研究在學理問題中的描述、解釋與歸納，但過度重視定性研究也可能會導致港澳研究的成果出現三類常見問題：研究框架不夠具體、論述及研究方法予人不客觀的觀感，及至提出的政策建議偏離實際情況。

圖：端傳媒設計部
============================
▍限時特惠，一天1港幣暢讀端 ▍
加入會員 <U+27A4> http://bit.ly/2lG8JeA

#端傳媒","2017-11-10T09:00:00+0000","photo","https://www.facebook.com/theinitium/photos/a.497892530387304.1073741828.466505160192708/909265929249960/?type=3","Initium Media 端傳媒 added 2 new photos.",14,0,3
"48","Initium Media 端傳媒","【港澳研究一大堆，幫忙找對策還是添亂？】http://bit.ly/2mdJaSS

在北京政府的重視和政策下，中國內地現時有不少學術單位設有專門與港澳事務相關的研究中心，除了在國家機關下屬的兩個研究所以外，還分別有19個隸屬高校和7個隸屬各地社科院或智庫特地設立港澳相關的研究中心或研究所。

據作者估計，在這些研究中心內從事港澳研究工作的學者約有80人。然而這80名以港澳研究為專長領域的學者，實際上每年在中國期刊發表的港澳題材學術文章只佔不足三成……

圖：端傳媒設計部
============================
▍限時特惠，一天1港幣暢讀端 ▍
加入會員 <U+27A4> http://bit.ly/2lG8JeA

#端傳媒","2017-11-10T08:00:00+0000","photo","https://www.facebook.com/theinitium/photos/a.497892530387304.1073741828.466505160192708/909261695917050/?type=3",NA,32,3,5
"49","Initium Media 端傳媒","【讀者來函：嚴肅地思考革命，宜回歸歷史和革命現場】

 #葛蘭東 ：革命者面前往往是這樣的困局，是在沒有準備好的情況下抓住機會，還是錯失機會等待準備好的那一天？

端傳媒早前刊出《俄國革命百年：革命的悲劇由誰決定？》後，我們收到這篇讀者來函，相榷文章所述的歷史事實和解讀。

【俄國革命百年：革命的悲劇由誰決定？】http://bit.ly/2ziHjBx

============================
▍限時特惠，一天1港幣暢讀端 ▍
加入會員 <U+27A4> http://bit.ly/2lG8JeA

#端傳媒","2017-11-10T07:00:00+0000","link","http://bit.ly/2hox0op",NA,14,0,1
"50","Initium Media 端傳媒","2017年11月5日，敘利亞政府軍從自稱「伊斯蘭國」恐怖組織手中奪回東北部城市 Deir ez-Zor 的控制權後，政府軍隊員在市內的街道上走過。 <U+2800>
<U+2800>
November 5, 2017 - Syrian government forces walk through a road in a northeastern district of Deir ez-Zor, after retaking the city from Islamic State (IS) group jihadists.<U+2800>
<U+2800>
攝：Stringer/AFP/Getty Images<U+2800>
<U+2800>
#敘利亞 #恐怖組織 #伊斯蘭國 #端傳媒 #端影像 #Syria #Terrorist #Jihadists #ISIS #Initium #InitiumPhoto","2017-11-10T06:12:00+0000","photo","https://www.facebook.com/theinitium/photos/a.497892530387304.1073741828.466505160192708/909256412584245/?type=3",NA,18,0,0
